127.0.0.1 - - [23/Nov/2015:09:20:05 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:44:35 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:44:35 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:44:35 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:45:23 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:45:23 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:45:23 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:15 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:16 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:16 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:45 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:46 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:46 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:46 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:47 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:47 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:46:47 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:47:51 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:47:51 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:47:51 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:48:44 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:48:44 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:48:44 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:49:20 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:49:20 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:49:20 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:50:43 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:50:43 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:50:43 -0500] "GET /favicon.ico HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:50:53 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:50:53 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:50:53 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:51:05 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:51:05 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:51:05 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:09 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:09 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:09 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:16 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:16 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:16 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:16 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:16 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:16 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:52 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:52 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:56:52 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:57:29 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:57:29 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:57:29 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:07 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:07 -0500] "GET /PROYECTO_LP2/images/prev-next.jpg HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:07 -0500] "GET /favicon.ico HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:13 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:24 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:24 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:58:24 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:59:21 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:59:21 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:10:59:21 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:00:46 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp?txtNombre=Diego&txtApellido=Sanchez&txtDireccion=Trujillo&txtTelefono=762908&txtUsuario=dsanchez&Password=235761&txtDNI=890656509&btnGuardar= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:00:46 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:00:46 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:00:55 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:00:55 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:00:55 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:01:05 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=dsanchez&txtPassword=089&btnIngresar= HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:01:10 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=fkf&txtPassword=&btnIngresar= HTTP/1.1" 200 1059
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:01:10 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:01:11 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:01:14 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=krf&btnIngresar= HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:02:55 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:02:55 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:02:55 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:15 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:15 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:15 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:16 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:16 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:16 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:19 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:19 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:43 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:43 -0500] "GET /PROYECTO_LP2/images/prev-next.jpg HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:43 -0500] "GET /favicon.ico HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:45 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1151
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:52 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1151
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:52 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:52 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:55 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=rfr&txtPassword=rfr&btnIngresar= HTTP/1.1" 200 1048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:57 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:04:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:05:51 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:05:51 -0500] "GET /PROYECTO_LP2/images/prev-next.jpg HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:05:54 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1155
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:05:54 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:01 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:01 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:10 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:10 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:29 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1155
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:29 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:29 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:32 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=efe&txtPassword=&btnIngresar= HTTP/1.1" 200 880
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:34 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:41 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=dsds&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:45 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=hruis&txtPassword=&btnIngresar= HTTP/1.1" 200 880
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:06:52 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=hruiz&txtPassword=35&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:01 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=hruiz&txtPassword=123&btnIngresar= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:01 -0500] "GET /PROYECTO_LP2/frmBienvenidaCliente.jsp HTTP/1.1" 200 8029
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:03 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1155
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:29 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1169
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:29 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:29 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:33 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=sd&txtPassword=&btnIngresar= HTTP/1.1" 200 880
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:07:34 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:08 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:08 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:08 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:08 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:10 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=ere&txtPassword=&btnIngresar= HTTP/1.1" 200 880
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:10 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:11 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:11 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:12 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
0:0:0:0:0:0:0:1 - - [23/Nov/2015:11:08:13 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnIngresar= HTTP/1.1" 200 879
